,ACC,ADANIENT,ADANIGREEN,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BANDHANBNK,BANKBARODA,BERGEPAINT,BHARTIARTL,BIOCON,BOSCHLTD,BPCL,BRITANNIA,CHOLAFIN,CIPLA,COALINDIA,COLPAL,DABUR,DIVISLAB,DLF,DMART,DRREDDY,EICHERMOT,GAIL,GLAND,GODREJCP,GRASIM,HAVELLS,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HDFC,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,ICICIBANK,ICICIGI,ICICIPRULI,IGL,INDIGO,INDUSINDBK,INDUSTOWER,INFY,IOC,ITC,JINDALSTEL,JSWSTEEL,JUBLFOOD,KOTAKBANK,LICI,LTI,LT,LUPIN,MARICO,MARUTI,MCDOWELL-N,MM,MUTHOOTFIN,NAUKRI,NESTLEIND,NIFTY 50,NIFTY BANK,NMDC,NTPC,ONGC,PEL,PGHH,PIDILITIND,PIIND,PNB,POWERGRID,RELIANCE,SAIL,SBICARD,SBILIFE,SBIN,SHREECEM,SIEMENS,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TORNTPHARM,ULTRACEMCO,UPL,VEDL,WIPRO,YESBANK
INFY,0.24749802714769756,0.17685831717523057,0.04491939638090599,0.20433262779454678,0.2498595423518084,0.21218538227008363,0.2165885030196451,0.2338428175034344,0.2194516429501538,0.21587511636009404,0.200758115604498,0.11728078462323771,0.2292043575782937,0.1428194845520534,0.12706164539724538,0.22643243446805403,0.17697154947863183,0.19910709187861,0.19226009807849673,0.18403767047069663,0.21143517175192852,0.1811060439849153,0.2019776248133479,0.14448150603059354,0.15736214176950886,0.23486352976206865,0.254461956020037,0.18101051485573835,0.13438374377961923,0.23006302498840467,0.18210564259159095,0.1408797803570801,0.0761835425046252,0.215811003767349,0.22341232252675464,0.22309385915893787,0.5708189531822784,0.16328972739740716,0.24525299980142662,0.24922137592719854,0.26173644696761295,0.20643064183321058,0.25683460116142404,0.11832627310953127,0.22183315950247182,0.2329004945847486,0.19065061264386338,0.2135718946592399,0.1943390464492067,0.12292676873305497,0.2096141114148349,0.105588071536631,0.9999999999999987,0.13664988442187556,0.15962320781989425,0.23716830239357733,0.26618921145351915,0.25504029635760594,0.24661850528414683,0.07466412769888271,0.40881816091028356,0.24858620547575833,0.16969578465153443,0.20278595431508575,0.2179903526640098,0.17211161809776093,0.22491748610395637,0.23310609309497554,0.2392178015702121,0.20041545487620568,0.49524977175660967,0.2896556384875456,0.13013774417757867,0.17011902859324424,0.17415157425910477,0.14172392952127347,0.11328711658367749,0.2107390923165327,0.18347787107107685,0.11925419834415875,0.17162773202415632,0.270826789356264,0.16888647629539247,0.20147103326555577,0.17657827518966374,0.20165965290332005,0.20232298041638333,0.2469894684485422,0.1868899915517819,0.2419933309907803,0.24073392282431075,0.23630061724087817,0.5416742914717805,0.5248585250033616,0.23649733743937112,0.21460204038127284,0.2584069439989444,0.25146990723893375,0.2138990494281278,0.534093586921318,-0.07527579222948537
IOC,0.3456871063144037,0.2751896772342592,0.14088121104656176,0.32477571344269646,0.3309206130580023,0.17247848374063088,0.27586436395792463,0.23875019393350072,0.3384121433756435,0.29444667658555085,0.34920001608587425,0.2568251921905408,0.31605125095774383,0.19363367489503625,0.33457919835482414,0.26888401469353296,0.19541357172183713,0.22498044627279645,0.3025772828332476,0.6777824816659584,0.2418380223252603,0.2639306175621557,0.18822020479895255,0.3932906956701877,0.21494650685883662,0.1978198224780654,0.19671827909176226,0.34934246861187807,0.21688980724360002,0.1281495604153716,0.3284453845829794,0.400425255075609,0.061407856884456706,0.20234267982937468,0.3521008776524769,0.2773181047148551,0.15138626270060698,0.25306857885341033,0.29112557188205834,0.2062627678134259,0.284115802329509,0.30127920144798276,0.3300714408065324,0.6923687861576773,0.19517187991647938,0.3237125113436347,0.20303634013306804,0.242862630742943,0.27167242217917037,0.2234033599081005,0.2969626088838129,0.14185277602156596,0.13664988442187556,0.9999999999999989,0.29232023551504815,0.3263219704113719,0.35060441020766486,0.2489108222207048,0.27216035506735037,0.04643360316535238,0.13297941215760994,0.37226913736968364,0.2149721648473904,0.2177464898238248,0.32899904445226996,0.23452580106861196,0.3110571461596158,0.2394612104639895,0.1749316341603629,0.14393319903857937,0.4815845411534841,0.4103367018971441,0.3479010219869439,0.3787763660158161,0.4308857822051721,0.2640072103655694,0.17772000147816278,0.30053477996684524,0.21784567220956805,0.30569541148509133,0.2928967539597718,0.31617685764176856,0.36359866756683434,0.1834700957842399,0.19932475388565654,0.3622787711402453,0.28236339911999314,0.35692953414995443,0.21064435970385476,0.28933316090676964,0.34162735037187775,0.348111103383232,0.16293186126904752,0.17820790556696756,0.2565880858344224,0.1701781783233853,0.34430760865221177,0.30903529923818673,0.3201785980810273,0.18214394061399342,0.16088496679703948
ITC,0.2863093586001678,0.23391444235986777,0.12319582057545315,0.29539859339593905,0.27153691565154425,0.18753725464944726,0.23081264701310514,0.23026992753481354,0.2659015944992962,0.2651051938784965,0.29156849051118183,0.20886892296077755,0.2454674814879144,0.19969157076461275,0.26207120566130115,0.23087985977592643,0.24161578775848286,0.20837183009748494,0.29553749306364574,0.2801780502871962,0.23247092711993608,0.22171721107855394,0.19030771855899717,0.25004225466599644,0.23038310607525828,0.28640133605863644,0.183377463660028,0.3211532147417187,0.17302130970255306,0.12660156021067784,0.2277745676746025,0.2967480004104889,0.01524043881224883,0.2435783984018593,0.2795965159635134,0.24106554109095152,0.16657740133584248,0.23425053822810343,0.3063797774351297,0.20941756049694038,0.35917310239000133,0.26106037399439863,0.2865019795710906,0.24657969574157693,0.25189887431558183,0.29709051764008604,0.18424909292276753,0.21056195249145088,0.21784171678169506,0.17713093095110882,0.24673450274041275,0.1875409157637936,0.15962320781989425,0.29232023551504815,0.9999999999999994,0.2543147007887307,0.29662034243599666,0.24730335922183228,0.2792564553639602,0.026237785823053302,0.12573441552448178,0.32279797678878824,0.1856175805045229,0.22463620809153056,0.2519248886688962,0.24568158429959142,0.3012364198904247,0.21723359362713476,0.1410930564319116,0.18531498305198596,0.49984919327363964,0.38738800775232757,0.2774348512777368,0.264849077368619,0.27285646266237096,0.20867918688046241,0.13238381291493548,0.23230437226355174,0.1616125713747037,0.2614183274266967,0.25948708074683546,0.2463488705637119,0.2976988863033902,0.13714788632804897,0.2129965337009079,0.3270355080863248,0.22804669818929935,0.2871044679670116,0.18978241261432763,0.256430660630046,0.29317743077157793,0.2920400396197731,0.18438919559515649,0.17778257975194578,0.23624654458521152,0.15028484367310727,0.27864112236721167,0.25550276996325094,0.2790849615030726,0.17878574271291053,0.1213387818005518
JINDALSTEL,0.40151414418717535,0.3698850268300907,0.19079464282731515,0.3902389634340634,0.37930299419356034,0.24175364353207046,0.24593756395473562,0.32474377521447756,0.3861956085074534,0.2995137488188017,0.3364508342185069,0.21068739105451553,0.3327125371448262,0.21126645350190593,0.37203283807483534,0.2694967942173433,0.2825927934046132,0.2942571023575817,0.3053516667502871,0.32490070311680136,0.25116940729101095,0.33374503057949073,0.25835274025490323,0.362221578205977,0.18714471497635268,0.24514694654459712,0.2809741840335136,0.45017774742214867,0.25421136264727934,0.21917283691231562,0.33535051556999723,0.36239947590606547,0.05785092034427479,0.17339164107308108,0.42515758342525695,0.361245789645461,0.2539460942573532,0.2127545271861754,0.32758300159963016,0.26531226060077634,0.3349215631239593,0.3018500479246049,0.5854939336836364,0.3361498908412261,0.19489150740543462,0.4116727222088301,0.23033779688889042,0.26145511515041314,0.31411631954663227,0.23400713569832265,0.31862946741693476,0.2166619477077453,0.23716830239357733,0.3263219704113719,0.2543147007887307,1.000000000000002,0.653962677794833,0.32303567064391076,0.30522989061593236,0.0553817645693171,0.19353154945412812,0.4055039173732067,0.23323494150957275,0.19972717080789762,0.34799696433209665,0.2876365012391255,0.39345749808150404,0.33354471646849043,0.1898626590817449,0.1844833287877916,0.5591610867234243,0.4812962190982006,0.4913023659652189,0.3426018298110083,0.35110277382152993,0.2674361781818691,0.13512026749495118,0.25761468670809984,0.28714819302305344,0.3458100753913345,0.2675639471417286,0.3562007231664821,0.6475735972866987,0.18008972177848068,0.27260196210209964,0.41486763209191585,0.3483562888115524,0.37951994642180975,0.2861728796512431,0.39127714996756385,0.4241346878042088,0.6785422915026879,0.20046960463386207,0.24314041379183046,0.30628611599170164,0.24349720464487787,0.421644300887018,0.3417690481628402,0.5264203331931758,0.26128800602874397,0.15021685978456875
JSWSTEEL,0.4189241569619208,0.3369445852352462,0.1960640183398459,0.42015043405970204,0.41669886972135406,0.2564831477738521,0.3075981806758302,0.3518383341699731,0.4197099268201555,0.3424132325947975,0.41617068624771103,0.22203126464395462,0.3932898925389493,0.246326152654376,0.3693016602099695,0.29160223156745657,0.3116805788520867,0.30683539938484516,0.3581220320011642,0.37039509052718644,0.24902135206891368,0.3560370304819789,0.2709832305068427,0.3562209804317139,0.21555108615074753,0.26815951347754474,0.28918551513594243,0.4476518608768638,0.2589564651439801,0.23392748720688117,0.3583014943029571,0.34716061136064413,0.05757407179434258,0.1895839913578946,0.46510992405291296,0.34919597161235355,0.28154180126861444,0.25270962547239884,0.3651689270845579,0.29553409757784743,0.3761915410751271,0.33376182440154895,0.602749105791138,0.36061613762351513,0.22955825368371496,0.43540468841817803,0.27465291818710436,0.31914925272183015,0.31364135889994144,0.2208079821798216,0.35667447786984247,0.22923132517749523,0.26618921145351915,0.35060441020766486,0.29662034243599666,0.653962677794833,1.0000000000000002,0.3087071081912221,0.36060238273185286,0.02355213840169053,0.21497348292105584,0.4129348933079192,0.24769595366625155,0.22891663143392127,0.3869002718538237,0.2788704598820598,0.422333522285586,0.3447829964288346,0.22553344112786639,0.18945705251528822,0.609280003864938,0.5194540053562758,0.47752465431917945,0.3422218675856738,0.35189845468183767,0.3107735319689178,0.17441848249792077,0.30108521979442043,0.2932075156223803,0.3314781673063138,0.3041384030188261,0.3799120710163146,0.6445872728437035,0.21736618865493154,0.3047865079512487,0.41132310217254714,0.3558426402375499,0.4047087989085262,0.2829012236783728,0.38916512691800065,0.4534374436594512,0.7208270487334977,0.22136464636177172,0.2631813930095033,0.343016459561506,0.24042666220408698,0.4486152122993423,0.35909053710716404,0.5319902205916357,0.28116525704875445,0.10420416689984646
JUBLFOOD,0.33599357413188047,0.25362411050624756,0.1547185884531979,0.3138869837549162,0.318151909603001,0.27348061591957884,0.3078771913307162,0.27175881431593063,0.32631665037209967,0.29755078896408366,0.3258951748327854,0.207545969020866,0.3477589175353696,0.2326724695400461,0.22654489986957205,0.3023996304325995,0.2018821084948442,0.26606393908209924,0.2609557856619487,0.27321725129157803,0.3134756680251803,0.28385114584308474,0.21326462127944967,0.2146137344385471,0.2369157415871564,0.2889754738182534,0.2531198714984098,0.3628489036727742,0.23928500822485432,0.19400471552965953,0.34959177025743515,0.2464545231069057,0.09694365389814005,0.27341665728028547,0.3262534241700198,0.3222508189532998,0.23682344444502076,0.2575232844514417,0.29847700218788,0.21296144449313198,0.3121142278726578,0.3022074055688731,0.31913028756939926,0.24504990566688792,0.28690471327629447,0.3235408554582989,0.2337233127018671,0.26409820614443924,0.2593356620788117,0.16671791615369047,0.2607576564844516,0.20552465453171034,0.25504029635760594,0.2489108222207048,0.24730335922183228,0.32303567064391076,0.3087071081912221,1.0000000000000002,0.3055942898274003,0.07831533753618185,0.21311235729640743,0.3634979769312308,0.20659952049682365,0.2572369372993321,0.3323931206049578,0.25051151944954,0.32115313899185677,0.2921601674073643,0.23678376961964673,0.2361539684956841,0.48872296968316753,0.4040758178802,0.2731283287316135,0.24134972592901294,0.20022724325692784,0.21780733385432788,0.16543221443416778,0.31152519698164954,0.2538764010909396,0.22951221987346979,0.20523900356246128,0.3070266788860193,0.30499590148911687,0.19018080374179547,0.20800566015338287,0.3105031865770336,0.32004299294665123,0.3444894032730272,0.20707980410292612,0.3739184862860666,0.3000593032985345,0.3175400368286469,0.26502320216546416,0.27838305616122405,0.35805268895792547,0.23950310459897328,0.36463448113823216,0.2848892176006699,0.28053334045034767,0.2692409337065698,0.09384781092685729
KOTAKBANK,0.33264898999089654,0.25094048101780614,0.14799403094601857,0.3594620327937539,0.32796683023341494,0.26050533132100695,0.3545644079944714,0.2715832243605618,0.45931816292468497,0.3601278293244853,0.44450302134482345,0.2622891832115411,0.4754395190687196,0.31859639039206017,0.2721295403113006,0.281307572087595,0.24876328283043647,0.24284697281565554,0.3552321715656442,0.2847127210513489,0.3130115996489165,0.3667426780574538,0.2072334166963368,0.21331455324568419,0.25406544523362706,0.24806323083383588,0.1994258158428835,0.3598851371181365,0.24192690666153255,0.1628353619779654,0.35000426965106624,0.2298073998311252,0.01864855548327933,0.22473314121655646,0.35608918251974386,0.2868396644050996,0.1919783037520337,0.27337029876971214,0.6297088490351371,0.3454317661657943,0.5371715175536159,0.34164807085227866,0.33846078256403633,0.2719579118556008,0.31780933950420837,0.44483802640611797,0.2948487150375872,0.331435619002411,0.2906446798924282,0.2278628269184717,0.43606322153200916,0.1963638805756764,0.24661850528414683,0.27216035506735037,0.2792564553639602,0.30522989061593236,0.36060238273185286,0.3055942898274003,0.9999999999999982,0.0554210387519931,0.1636614023903324,0.4509366851182044,0.17733634583593919,0.19613608371900357,0.39397686825670536,0.2548498423986841,0.37324792976105825,0.33962431457304726,0.22106614030714347,0.21891356709007007,0.6612655667553416,0.7014091689874049,0.23278553658121204,0.28489386939658584,0.22119939997008964,0.24803726271087054,0.14337412204428876,0.3124827678860306,0.2509197451599889,0.23870625234744278,0.2545698251278423,0.3728113623940597,0.2777208278831044,0.2741838047282618,0.2824516219234584,0.36568982293967084,0.31829316761029613,0.35765736996647474,0.23173146490479057,0.34930076598703347,0.3171757551561063,0.31145285882302565,0.22600911486007638,0.2266927080105552,0.3112767531005985,0.17438378262977536,0.3930606747903481,0.2927283381212522,0.2843212153933154,0.19359548889207093,0.09276187355800283
LICI,0.06161973306177686,0.04586763420934768,0.05484171989983339,0.08296906252009523,0.03480431346241896,0.024094401097712232,0.055701906575685564,0.0481164155449522,0.02139181061525395,0.01428474459346799,0.0742731721374842,0.04063440017424802,0.07217958867883346,0.060301129055562216,0.03784415344572927,0.0672076140598978,0.030473309598820414,0.04345870361827976,0.08898533558180835,0.04823627644264517,0.02894936700559707,0.05445698472902337,0.02539408037165955,0.045140154284416444,0.04625466376129415,0.05170142261789322,0.04299745081564221,0.06452201013811008,0.07655436801877559,0.025891701003179123,0.036067561239142516,0.011499801135408461,0.04402712283666434,0.09306731738818319,0.06546608844388348,0.07688829857845239,0.05352548384785883,0.09285442993827495,0.06908806657212427,0.0828900030274302,0.07356855040427138,0.047527015080253546,0.05342472775494997,0.058673626711127004,0.041096320881658294,0.04956422385874908,0.10175389650461704,0.04631030730689726,0.07559693642473683,0.039477144691316836,0.045736020487902165,0.01575589813168356,0.07466412769888271,0.04643360316535238,0.026237785823053302,0.0553817645693171,0.02355213840169053,0.07831533753618185,0.0554210387519931,1.0,0.06802581166465341,0.07176136452519194,0.0499576659849658,0.021394464807566342,0.03100879532488824,0.06816462017917767,0.04016639424107642,0.03063419145374696,0.05423761217506598,0.028219472936285905,0.09000667847491998,0.06527452386198666,0.0428539553444417,0.04118466397145869,0.0017417436485745632,0.037771175668528056,0.008292859261204797,0.05966305996441433,0.049883228739520294,0.04120621751326484,0.052239720021758924,0.04099040033453859,0.045197193436511914,0.09955729467257773,0.051208147386186044,0.03957568700483847,0.08682048789016562,0.057888318070525614,0.03610616167977111,0.0599961526186248,0.07015006741517825,0.04425920341278109,0.07195936770632007,0.07803548244606448,0.05684778542916168,0.016250727951487236,0.09068677879454745,0.06666926916431501,0.05659632399805762,0.0890215775197079,0.033229656262166694
LTI,0.21609103249972786,0.1636956422433753,0.08515879283978742,0.2012994715277224,0.18209030113838534,0.22727406028045694,0.19593889523129626,0.22126597780946788,0.16780513491500398,0.184068530374101,0.2221787013051306,0.11764668103379028,0.20853589524033211,0.131636464223414,0.12931275479616364,0.21773150800893876,0.14771094751066793,0.19295614252019436,0.16914481788677913,0.1917955521350102,0.20425730593553848,0.22460086433864243,0.19519575800602612,0.15047869726097804,0.11873564729441813,0.216563408728538,0.22178878801100105,0.18087023354882203,0.16234479372356286,0.18058485546303263,0.18226380261455144,0.14541704026453797,0.08509085924796972,0.17260759345692722,0.22287446527245205,0.17470969531793515,0.4076050368747912,0.23116905499705476,0.17743165614898668,0.219771092818617,0.18534094846067953,0.19137812839623555,0.20954467474403562,0.1272577620355818,0.16083421908648082,0.16246184218198045,0.19215395975970062,0.2309952269085087,0.19196290817636513,0.1310755967484687,0.1491183521134723,0.13918288008950416,0.40881816091028356,0.13297941215760994,0.12573441552448178,0.19353154945412812,0.21497348292105584,0.21311235729640743,0.1636614023903324,0.06802581166465341,0.9999999999999998,0.22823143413830188,0.17477093000499488,0.17521980365819345,0.19720833090010823,0.1475448583157334,0.22412308071700804,0.2309199323406859,0.22753993827829547,0.18306031237327272,0.35607090743303593,0.21322300457100002,0.17924239469628653,0.1737431996058674,0.1450203990979943,0.16054060005881027,0.10526139051181173,0.2046526657151349,0.19459149702267464,0.115060046798917,0.14409700371410739,0.22388037799396057,0.18998089624106054,0.21789847077707009,0.22974573170451912,0.16054301684077543,0.1929218484670156,0.18438868855202573,0.1891775232701003,0.2703961707935818,0.21904326569117694,0.2213122420605035,0.340030620973623,0.42102825505989716,0.20680884084472245,0.15874752997414163,0.24263501958932257,0.21888692436848214,0.13647933723990113,0.38840115281851956,-0.025612890492314834
LT,0.44733399289971487,0.32913590601885717,0.1608118735750135,0.4462156132633705,0.4320022338797394,0.2715817681152015,0.35475640341045983,0.28122974778546467,0.5189394646014006,0.378236944105195,0.4443680447617768,0.353020729736202,0.4261447576701266,0.3684065970864513,0.42334655602126714,0.32532908353518736,0.2975768160180793,0.2588925674780431,0.41455170635824123,0.35755302840068487,0.3376903058948611,0.37931412521819485,0.24135099076508376,0.3166474680013395,0.2588463383203637,0.29504465438905997,0.22765786548734918,0.463764554465012,0.3078202629551168,0.19256561812060935,0.400621607684901,0.34157651632004987,0.03418144037188652,0.27938073510895817,0.47486758972070076,0.3552663554276421,0.20707735447411546,0.3296179267736054,0.49818544724029706,0.329245220739571,0.4830476027387599,0.3884433074852127,0.4673552370551115,0.3138509551587999,0.28682519442651855,0.5363224944390742,0.2849350444418531,0.34256946258872684,0.3368114874454139,0.24310812188229025,0.4544267006173613,0.21035699778999542,0.24858620547575833,0.37226913736968364,0.32279797678878824,0.4055039173732067,0.4129348933079192,0.3634979769312308,0.4509366851182044,0.07176136452519194,0.22823143413830188,1.0000000000000004,0.1911018210427748,0.27820913728839913,0.45237176423383973,0.31793619302164294,0.448283691809827,0.3223718404408339,0.24660202337445344,0.23314744315918814,0.691254548853066,0.6450712466983591,0.3873814949138822,0.3540660489260925,0.33376729942679506,0.3117128455582768,0.18962558503492452,0.3504642274584849,0.2677314896613978,0.3683626026343102,0.30920797497058,0.35553588614595133,0.437517860480296,0.22320138783077942,0.31724593832281034,0.5200367666894511,0.40280974991708646,0.5124679257988789,0.2547476313716214,0.3792074725431413,0.42716010903330304,0.445720999364818,0.23706729876044916,0.2754705879041817,0.35265269780837505,0.15722781309360173,0.49514683032270224,0.3977427877733568,0.42427706828393763,0.2462111046457325,0.1651494256585977
LUPIN,0.264308472167476,0.19115058625671882,0.1122964456085683,0.2116547119819612,0.2717288186788776,0.230839850132318,0.15341791116629677,0.42949307311291746,0.17654433785885115,0.22892073179494268,0.14335204621214445,0.12046146406178236,0.1328814106973413,0.07044841190518272,0.1707819968840652,0.1773781041782175,0.20547131660890638,0.320018815602781,0.1703588249705894,0.22761865709944698,0.19414605808880997,0.10520094942775955,0.4760632802041909,0.1949091821755761,0.17518261980371166,0.23786432486867082,0.3505308123203832,0.2564318185968353,0.13963057071786275,0.4200243811816304,0.1648130274751806,0.19116429861469314,0.07430164322516276,0.1712424850733862,0.2598196360974046,0.19082803081823607,0.18352263551877274,0.18452202055454248,0.151958816307245,0.14668466104659383,0.15843326643304625,0.2287796663043739,0.2318203086019772,0.20420999164443762,0.16001142984190247,0.17724153701089868,0.11198574952337878,0.1424682165098362,0.198277282961765,0.09941353731518854,0.12774229718069727,0.07186710179704817,0.16969578465153443,0.2149721648473904,0.1856175805045229,0.23323494150957275,0.24769595366625155,0.20659952049682365,0.17733634583593919,0.0499576659849658,0.17477093000499488,0.1911018210427748,0.9999999999999999,0.18529711280143538,0.1814186515598848,0.23219484744956434,0.25258785969577013,0.2097170903677363,0.14596292728500487,0.11386583768330771,0.3276838980390375,0.22051031484142197,0.23060738629433702,0.1762812428241156,0.19943258163804503,0.20671380332932376,0.09537149247561627,0.1548675021153585,0.20775925439747595,0.18536638164957034,0.16356412027879208,0.20044317532984288,0.2574261936096515,0.08144013070387199,0.11428585112449907,0.19254858368803218,0.19310496388406787,0.2132583941132773,0.46219359704686525,0.2584985310823858,0.21831125879494617,0.24914590141682,0.17574495643080576,0.19300778896463816,0.18268187797828073,0.31857139307789545,0.2497470334513796,0.18558918503008673,0.21882183072018468,0.20984996551844337,0.09703181012021457
MARICO,0.30016850085572394,0.20654372829949622,0.1426114082406042,0.226249442009158,0.2888842621858074,0.21068295551774602,0.3032680066140251,0.24371104131783344,0.21740852688763562,0.27666485529815044,0.24034477530820253,0.16279549820672898,0.2522605409705968,0.12149528017763202,0.17453193149525778,0.2622234843676747,0.21111664798514002,0.22138552628632946,0.2422469140874015,0.22972476504606698,0.3467940190366867,0.19640212189553827,0.20260379340083057,0.15193488838432856,0.34586899280277267,0.44973035541121553,0.21893118443157747,0.22182041417578044,0.17749382650512938,0.18234031155585384,0.2644188169473601,0.18527136523830187,0.03728662741035914,0.31254528969321893,0.2617764199428302,0.2505623018216887,0.23033210085124955,0.207076921790881,0.21130857571579603,0.22316587841658655,0.24146838880483765,0.25559233414317917,0.22062309059198454,0.19677511277627954,0.35095620641904857,0.20808497053683303,0.17263317886396037,0.19763179837856337,0.2260202479193816,0.12207079885614003,0.22181512301359002,0.1627729668386365,0.20278595431508575,0.2177464898238248,0.22463620809153056,0.19972717080789762,0.22891663143392127,0.2572369372993321,0.19613608371900357,0.021394464807566342,0.17521980365819345,0.27820913728839913,0.18529711280143538,1.0,0.27758476402729815,0.2994464405847776,0.2517240240381092,0.2251390140550565,0.20603994819950527,0.2773826903872388,0.3811344228214984,0.27382701868703524,0.1739645998163397,0.18633420067580883,0.19434590040812305,0.19585171225469278,0.11298402655596158,0.28779420067921835,0.2239718988297634,0.16198649426091538,0.18290402186673949,0.24051110600450626,0.21910138502465903,0.1359454485459997,0.2027831090683168,0.2068575761855165,0.32564002799600755,0.3021897663865255,0.23327428919441967,0.30183640294644526,0.21798474672484766,0.2335156772227703,0.1540916666925763,0.21866042084100362,0.25343318649564794,0.22451135769285066,0.30393487554150667,0.2612249103362497,0.18397450818303526,0.23691888120836824,0.061517704984365075
MARUTI,0.38405168492049485,0.3082323058592382,0.22615244898150005,0.3640468578682073,0.3942262746727619,0.2511102183297567,0.43104355136294054,0.2763959300627472,0.4535659174051191,0.4790828021248258,0.42095697733895276,0.27110359049633675,0.45397858096118304,0.27500897813489183,0.3608727602070609,0.3516366366141167,0.2716915330367388,0.25683048121715674,0.437761723168707,0.3386937059961301,0.36274251777043937,0.42687895123069736,0.21638684735457553,0.2639278459701295,0.27773155707262503,0.32059723282226066,0.2126512112539118,0.4164275848259962,0.26117001874524604,0.16640001969781015,0.5102032120646992,0.24124805072733296,0.021824473742790725,0.31725687920656465,0.44014745710613123,0.35213160362774526,0.23569592757827154,0.2835934376532772,0.43507993295538167,0.340331825869838,0.41906445578999396,0.5224104401298632,0.3851414318980192,0.3140387367897777,0.33562182221981723,0.44599902443250716,0.27969496177751213,0.329882131377144,0.330098923392599,0.2394671272785989,0.367229355419952,0.2139134456843013,0.2179903526640098,0.32899904445226996,0.2519248886688962,0.34799696433209665,0.3869002718538237,0.3323931206049578,0.39397686825670536,0.03100879532488824,0.19720833090010823,0.45237176423383973,0.1814186515598848,0.27758476402729815,1.0000000000000004,0.30906563188802383,0.5042871210011557,0.3625404889447121,0.2410529551550062,0.26662620746951593,0.629060995394683,0.5540533797399807,0.2875852276161982,0.3117596630682713,0.2910194307951866,0.2717686500175198,0.1907338068474463,0.4044419386759214,0.24550488758093128,0.29863713648895435,0.2434794315634262,0.3828202489837169,0.3577835375759324,0.25303742165350995,0.2824654552061668,0.40330192286306804,0.3583361034301986,0.4102992161462609,0.22143177028146727,0.3975325987857942,0.45225511472318547,0.363607819311965,0.2361817732159521,0.24103527609895964,0.3931119642858301,0.17670373191810892,0.46299123266142234,0.34860604498500525,0.32673738479673664,0.23571703991767406,0.14167905738322284
MCDOWELL-N,0.29736149359964625,0.2458168604541315,0.1651572815513011,0.2843577146030929,0.27267668090604813,0.21895986406952062,0.2817819370899593,0.2995604869278075,0.2827861456806259,0.27683310353374124,0.2937099637131347,0.21185769549597894,0.2966641389553355,0.20154979209261017,0.2659332094600746,0.25885564222433705,0.23834177198868672,0.24745194954755909,0.29313053939595823,0.2532951698395664,0.2844069089493709,0.25581667197482894,0.2168809359706281,0.1828644331688714,0.2554215149911123,0.28751432654413495,0.2340269676310937,0.3289153149187639,0.21463752705520778,0.18857031088727763,0.27689648629009594,0.2441084276940899,0.048885830696600185,0.26233686465425465,0.326559240913595,0.2833963054276223,0.15889954701631098,0.2578577486113529,0.2584121131868765,0.2531561293180971,0.292520892501547,0.27453628167434035,0.28181205408016846,0.2447680509185633,0.2512129195276367,0.2650419121634019,0.21452991765682977,0.2708899769162322,0.24402384068936,0.20408365958681232,0.27850850056955356,0.14965248777314982,0.17211161809776093,0.23452580106861196,0.24568158429959142,0.2876365012391255,0.2788704598820598,0.25051151944954,0.2548498423986841,0.06816462017917767,0.1475448583157334,0.31793619302164294,0.23219484744956434,0.2994464405847776,0.30906563188802383,1.0000000000000009,0.3017517322175625,0.23570270779079583,0.16985307559413257,0.2206119650894127,0.4263231746000163,0.34884220052406245,0.26346655098212596,0.2002400675185957,0.22845989216775303,0.23982422124894148,0.17141135338468222,0.28128433730664,0.21954069273388155,0.2311520415450735,0.13405668982164376,0.2536026662491172,0.3092734080776321,0.13171917095183278,0.2116737363956331,0.27136306414812394,0.2620132484890466,0.2874098922621233,0.2840503417331141,0.35177933168502473,0.27460509272836087,0.2647905415267771,0.1763476410191018,0.22151322905507048,0.284433427692601,0.21260243066655696,0.32293724200891305,0.2853914656498416,0.24821853424535803,0.16245156946666636,0.12230118686616767
